Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,,전날 종가와 오늘 시가의 오차
2022-01-17,387,387.33,381.56,383.81,135817575,-0.0094,0,-3.64,7.41E+12,1.84E+15,-0.009394761,-0.961189162,39.94838927,389.578,393.229,392.4735,402.6421629,383.8158371,2.8,1.26
2022-01-18,385.07,385.63,379.79,381.01,127939028,-0.0073,0,-2.8,7.23E+12,1.83E+15,-0.007295276,-1.27564639,37.46573207,387.986,392.711,392.2401667,403.5139605,381.9080395,2.8,3.26
2022-01-19,377.75,381.91,376.74,378.21,126170181,-0.0073,0,-2.8,7.63E+12,1.81E+15,-0.007348888,-1.574838632,35.11554932,384.696,391.924,391.8925,404.4130054,379.4349946,2.18,0.24
2022-01-20,377.97,380.45,376.49,380.39,114098651,0.0058,1,2.18,6.96E+12,1.83E+15,0.005763994,-1.527377583,38.35767302,382.174,391.14,391.641,404.432306,377.847694,4.31,3.65
2022-01-21,376.74,377.69,373.35,376.08,134237431,-0.0113,0,-4.31,8.07E+12,1.81E+15,-0.011330477,-1.67582439,34.66926435,379.9,390.0365,391.3441667,404.4360573,375.6369427,4.78,1.44
2022-01-24,374.64,375.45,369.63,371.3,112639984,-0.0127,0,-4.78,6.72E+12,1.78E+15,-0.012710062,-1.965455377,31.09775988,377.398,388.575,391.058,404.2909759,372.8590241,8.91,1
2022-01-25,370.3,370.73,359.85,362.39,142181165,-0.024,0,-8.91,8.37E+12,1.74E+15,-0.023996768,-2.58748222,25.76887314,373.674,386.764,390.601,405.4953538,368.0326462,1.56,1.33
2022-01-26,363.72,365.31,360.47,360.83,109342528,-0.0043,0,-1.56,6.78E+12,1.73E+15,-0.004304755,-2.910283447,24.96233633,370.198,384.745,390.0345,405.4170889,364.0729111,12.25,0
2022-01-27,360.83,363.11,348.55,348.58,158318286,-0.0339,0,-12.25,1.00E+13,1.67E+15,-0.033949505,-3.704191781,19.73802896,363.836,382.338,389.3528333,407.5780868,357.0979132,9.4,1.71
2022-01-28,350.29,358.84,347.28,357.98,146975846,0.027,1,9.4,9.43E+12,1.71E+15,0.02696655,-3.361667914,31.5725409,360.216,380.5275,388.7935,407.2579844,353.7970156,3.62,6.09
2022-02-03,364.07,366.13,361.6,361.6,125482179,0.0101,1,3.62,7.86E+12,1.73E+15,0.010112297,-2.686010201,35.51583365,358.276,378.832,388.3225,405.8463463,351.8176537,4.74,1.5
2022-02-04,363.1,366.79,361.84,366.34,109788153,0.0131,1,4.74,6.43E+12,1.76E+15,0.013108407,-1.759371997,40.36208066,359.066,377.379,387.935,403.7918824,350.9661176,3.42,0.94
2022-02-07,365.4,365.4,359.59,362.92,135534006,-0.0093,0,-3.42,7.20E+12,1.74E+15,-0.00933559,-1.240742163,38.13513223,359.484,376.0055,387.4776667,402.4261294,349.5848706,0.56,2.99
2022-02-08,365.91,367.32,360.78,363.48,133105733,0.0015,1,0.56,7.59E+12,1.75E+15,0.00154304,-0.748209298,38.73123663,362.464,374.8685,387.0983333,401.3899821,348.3470179,5.17,3.54
2022-02-09,367.02,368.65,365.79,368.65,117910162,0.0142,1,5.17,6.52E+12,1.77E+15,0.014223616,-0.001948144,44.08763992,364.598,373.7585,386.8096667,399.3536732,348.1633268,2.92,3.19
2022-02-10,371.84,372.86,369.3,371.57,180487876,0.0079,1,2.92,9.05E+12,1.78E+15,0.007920792,0.720639439,46.9106878,366.592,372.961,386.4961667,397.7733154,348.1486846,2.96,4.03
2022-02-11,367.54,371.35,366.9,368.61,161469119,-0.008,0,-2.96,8.19E+12,1.76E+15,-0.007966197,1.013619306,44.46007791,367.046,371.943,386.067,395.6924068,348.1935932,5.63,4.25
2022-02-14,364.36,365.97,360.46,362.98,146971729,-0.0153,0,-5.63,6.96E+12,1.74E+15,-0.015273595,0.849267485,40.16249349,367.058,370.359,385.5488333,391.9657757,348.7522243,2.55,1.46
2022-02-15,364.44,364.79,358.75,360.43,140833154,-0.007,0,-2.55,6.64E+12,1.72E+15,-0.00702518,0.601507367,38.35414164,366.448,368.7305,385.0653333,388.0550631,349.4059369,6.87,5.53
2022-02-16,365.96,367.66,364.64,367.3,108436280,0.0191,1,6.87,5.97E+12,1.76E+15,0.019060567,0.914247976,45.47683959,366.178,367.723,384.7296667,385.0349567,350.4110433,2.25,0.81
2022-02-17,368.11,373.03,365.48,369.55,209730967,0.0061,1,2.25,8.64E+12,1.77E+15,0.006125783,1.26498384,47.61177514,365.774,367.01,384.38,382.7128545,351.3071455,1,3.98
2022-02-18,365.57,369.32,364.69,368.55,137053118,-0.0027,0,-1,6.08E+12,1.77E+15,-0.002705994,1.410857678,46.73587164,365.762,366.387,383.8713333,380.7501976,352.0238024,0.26,5.72
2022-02-21,362.83,368.75,361.14,368.29,109544039,-0.0007,0,-0.26,5.67E+12,1.77E+15,-0.000705467,1.464690461,46.49636426,366.824,365.891,383.4021667,379.235849,352.546151,4.78,5.36
2022-02-22,362.93,364.81,360.74,363.51,162875958,-0.013,0,-4.78,6.91E+12,1.74E+15,-0.012978902,1.166217523,42.2132775,367.44,365.047,382.8706667,376.6368785,353.4571215,0.93,2.74
2022-02-23,366.25,366.58,362.39,364.44,139928097,0.0026,1,0.93,6.11E+12,1.75E+15,0.002558389,1.024313446,43.30749402,366.868,364.465,382.4125,374.890865,354.039135,9.4,4.39
2022-02-24,360.05,360.77,354.01,355.04,167277164,-0.0258,0,-9.4,8.50E+12,1.71E+15,-0.025792997,0.326411457,35.9066722,363.966,363.652,381.912,374.3514142,352.9525858,3.4,3.75
2022-02-25,358.79,360.85,357.02,358.44,154972994,0.0096,1,3.4,7.42E+12,1.72E+15,0.009576386,0.132728064,39.90683545,361.944,363.4545,381.5255,374.3831732,352.5258268,3.1,1.85
2022-02-28,356.59,361.54,355.77,361.54,237317520,0.0086,1,3.1,9.45E+12,1.74E+15,0.008648588,0.245784509,43.376813,360.594,363.49,381.3305,374.3889137,352.5910863,0.95,0.02
2022-03-02,361.52,362.81,359.89,360.59,170944083,-0.0026,0,-0.95,7.68E+12,1.74E+15,-0.002627648,0.286151204,42.56565124,360.01,364.0905,380.9548333,372.7255622,355.4554378,6.47,3.78
2022-03-03,364.37,367.4,363.99,367.06,167176676,0.0179,1,6.47,7.32E+12,1.77E+15,0.017942816,0.751716153,49.49299588,360.534,364.5445,380.5785,372.7928804,356.2961196,5.37,1.71
2022-03-04,365.35,365.54,360.19,361.69,237190017,-0.0146,0,-5.37,8.99E+12,1.75E+15,-0.014629761,0.702066994,44.67652271,361.864,364.549,380.074,372.7910456,356.3069544,8.66,5.1
2022-03-07,356.59,356.59,351.91,353.03,193155373,-0.0239,0,-8.66,8.91E+12,1.70E+15,-0.023943156,0.120534037,38.21738353,360.782,363.8835,379.4103333,373.4780657,354.2889343,3.65,4.91
2022-03-08,348.12,352.82,346.85,349.38,185897543,-0.0103,0,-3.65,8.65E+12,1.69E+15,-0.010339065,-0.444436687,35.86389346,358.35,363.2065,378.6281667,374.7002814,351.7127186,8.63,4.95
2022-03-10,354.33,358.27,354.33,358.01,212652188,0.0247,1,8.63,1.08E+13,1.73E+15,0.024700899,-0.184715953,44.55744565,357.834,362.933,377.9738333,374.6459656,351.2200344,2.7,2.06
2022-03-11,355.95,356.85,353.26,355.31,182548310,-0.0075,0,-2.7,9.20E+12,1.81E+15,-0.007541689,-0.144342706,42.61137812,355.484,362.266,377.2101667,374.1192365,350.4127635,0.7,0.59
2022-03-14,354.72,356.48,352.82,354.61,163912346,-0.002,0,-0.7,8.99E+12,1.80E+15,-0.001970111,-0.115604333,42.09802255,354.068,361.418,376.4875,372.9085519,349.9274481,3.58,2.27
2022-03-15,352.34,353.9,350.38,351.03,149108189,-0.0101,0,-3.58,7.17E+12,1.78E+15,-0.010095598,-0.279196373,39.4784951,353.668,360.539,375.7168333,372.3787363,348.6992637,5.06,3.85
2022-03-16,354.88,356.29,351.97,356.09,125092760,0.0144,1,5.06,6.39E+12,1.81E+15,0.014414722,-0.002740663,44.71477125,355.01,360.1945,375.0615,372.1306493,348.2583507,5.37,6.3
2022-03-17,362.39,364.18,361.36,361.46,172536469,0.0151,1,5.37,9.19E+12,1.83E+15,0.015080457,0.554825907,49.68960949,355.7,360.246,374.4915,372.1946508,348.2973492,0.87,0.3
2022-03-18,361.16,362.78,359.6,362.33,155321051,0.0024,1,0.87,8.27E+12,1.84E+15,0.002406905,0.970914711,50.46727304,357.104,359.9975,373.9023333,371.5491265,348.4458735,3.56,1.48
2022-03-21,363.81,363.86,358.41,358.77,117142394,-0.0098,0,-3.56,6.43E+12,1.82E+15,-0.009825297,0.991590767,47.24886668,357.936,359.4585,373.2325,370.1509876,348.7660124,2.89,0.01
2022-03-22,358.76,362.11,358.61,361.66,120703024,0.0081,1,2.89,6.95E+12,1.84E+15,0.0080553,1.172709795,50.03455988,360.062,359.114,372.7373333,369.0282733,349.1997267,3.18,2.4
2022-03-23,364.06,366.4,362.89,364.84,137431069,0.0088,1,3.18,7.14E+12,1.86E+15,0.008792789,1.460731092,52.97711574,361.812,358.9415,372.2521667,368.3165419,349.5664581,1.46,3.01
2022-03-24,361.83,363.5,360.4,363.38,149348495,-0.004,0,-1.46,8.56E+12,1.85E+15,-0.004001754,1.501214845,51.47816126,362.196,358.935,371.7073333,368.2975349,349.5724651,1.32,1.38
2022-03-25,364.76,364.92,361.34,362.06,119074647,-0.0036,0,-1.32,6.97E+12,1.85E+15,-0.003632561,1.389937536,50.09801099,362.142,358.816,371.1058333,367.953425,349.678575,0,1.43
2022-03-28,360.63,363.25,358.7,362.06,136535025,0,0,0,5.89E+12,1.85E+15,0,1.270444043,50.09801099,362.8,359.167,370.4646667,368.2363332,350.0976668,1.71,2.12
2022-03-29,364.18,365.56,362.27,363.77,132695450,0.0047,1,1.71,6.17E+12,1.86E+15,0.004722974,1.258297456,52.03025643,363.222,359.4335,369.884,368.7125372,350.1544628,0.73,2.4
2022-03-30,366.17,366.82,363.64,364.5,141643855,0.002,1,0.73,6.53E+12,1.87E+15,0.002006763,1.24866135,52.86925302,363.154,359.5815,369.2721667,369.0819911,350.0810089,1.11,0.4
2022-03-31,364.1,367.01,363.94,365.61,388609487,0.003,1,1.11,6.75E+12,1.87E+15,0.003045267,1.262508665,54.18150846,363.6,359.8325,368.7536667,369.6850365,349.9799635,2.42,1.64
2022-04-01,363.97,364.1,361.54,363.19,446847689,-0.0066,0,-2.42,7.20E+12,1.86E+15,-0.006619075,1.06219517,50.85689634,363.826,359.639,368.237,369.0586558,350.2193442,1.75,1.34
2022-04-04,361.85,365.08,360.69,364.94,171554087,0.0048,1,1.75,5.30E+12,1.87E+15,0.004818415,1.001849291,53.09813138,364.402,359.8015,367.7275,369.4660275,350.1369725,0.2,1.14
2022-04-05,366.08,366.67,363.67,364.74,244226348,-0.0005,0,-0.2,5.26E+12,1.87E+15,-0.000548035,0.905667973,52.80175078,364.596,360.387,367.2165,369.7539079,351.0200921,3.73,2.7
2022-04-06,362.04,362.96,360.52,361.01,176510187,-0.0102,0,-3.73,6.51E+12,1.85E+15,-0.010226463,0.564727125,47.47900563,363.898,360.9685,366.7268333,368.8573029,353.0796971,5.28,2.58
2022-04-07,358.43,358.92,355.37,355.73,193937391,-0.0146,0,-5.28,7.70E+12,1.83E+15,-0.014625634,-0.011956078,41.15465311,361.922,360.8545,366.2186667,368.9735553,352.7354447,0.28,1.13
2022-04-08,356.86,357.62,354.27,356.01,166111896,0.0008,1,0.28,6.74E+12,1.83E+15,0.000787114,-0.351313875,41.59892018,360.486,360.8895,365.638,368.9181798,352.8608202,0.23,1.54
2022-04-11,354.47,357.73,353.78,355.78,131522527,-0.0006,0,-0.23,5.67E+12,1.82E+15,-0.000646049,-0.555877301,41.32294012,358.654,360.948,365.109,368.808088,353.087912,3.46,2.27
2022-04-12,353.51,354.83,351.37,352.32,129717478,-0.0097,0,-3.46,5.82E+12,1.80E+15,-0.009725111,-0.870094772,37.31257588,356.17,361.0125,364.4981667,368.560975,353.464025,6.68,1.51
2022-04-13,353.83,359.43,353.3,359,177428230,0.019,1,6.68,6.21E+12,1.84E+15,0.018960036,-0.587475241,47.83784437,355.768,361.158,363.9038333,368.4283937,353.8876063,1.62,0.23
2022-04-14,359.23,359.29,356.17,357.38,159155308,-0.0045,0,-1.62,7.21E+12,1.84E+15,-0.004512535,-0.473932858,45.82824618,356.098,360.954,363.3101667,368.4057499,353.5022501,3.54,3.03
2022-04-15,354.35,355.1,352.63,353.84,142642668,-0.0099,0,-3.54,5.82E+12,1.82E+15,-0.009905423,-0.593766561,41.70535059,355.664,360.5295,362.75,368.5638574,352.4951426,0.21,1.65
2022-04-18,352.19,354.87,351.46,353.63,110996402,-0.0006,0,-0.21,4.52E+12,1.82E+15,-0.000593489,-0.639727858,41.46702389,355.234,360.2725,362.247,368.8275076,351.7174924,3.73,2.14
2022-04-19,355.77,358.53,355.29,357.36,130216350,0.0105,1,3.73,5.20E+12,1.84E+15,0.010547748,-0.38407833,47.23473202,356.242,360.0575,361.8528333,368.6781006,351.4368994,0.16,0.22
2022-04-20,357.14,358.28,354.93,357.52,148872727,0.0004,1,0.16,6.54E+12,1.84E+15,0.000447728,-0.179740219,47.47382908,355.946,359.6915,361.508,368.0874664,351.2955336,1.5,0.81
2022-04-21,358.33,360.74,358.24,359.02,148564837,0.0042,1,1.5,6.40E+12,1.84E+15,0.004195569,0.067650483,49.77172483,356.274,359.4735,361.1518333,367.6997586,351.2472414,3.59,3.48
2022-04-22,355.54,356.08,353.64,355.43,214761534,-0.01,0,-3.59,6.16E+12,1.83E+15,-0.009999443,0.004070988,44.72830739,356.592,359.142,360.8076667,367.4584743,350.8255257,6.45,4.07
2022-04-25,351.36,352.26,348.91,348.98,139465955,-0.0181,0,-6.45,6.61E+12,1.80E+15,-0.018147033,-0.433613458,37.39632943,355.662,358.488,360.4356667,367.7833313,349.1926687,1.69,2.35
2022-04-26,351.33,352.2,350.38,350.67,122916877,0.0048,1,1.69,6.49E+12,1.80E+15,0.004842684,-0.562371422,40.16399098,354.324,357.833,360.2403333,367.3897465,348.2762535,4.46,4.25
2022-04-27,346.42,346.78,343.76,346.21,146757175,-0.0127,0,-4.46,7.41E+12,1.78E+15,-0.01271851,-0.881947419,35.68086087,352.062,356.9185,359.9966667,367.2197238,346.6172762,3.95,2.4
2022-04-28,348.61,350.16,346.02,350.16,164684493,0.0114,1,3.95,7.24E+12,1.81E+15,0.01140926,-0.765655073,41.86950389,350.29,356.146,360.023,366.0331237,346.2588763,4.92,0.27
2022-04-29,350.43,355.34,349.73,355.08,182270799,0.0141,1,4.92,8.03E+12,1.83E+15,0.01405072,-0.318616913,48.51447429,350.22,355.7405,359.9746667,365.0893598,346.3916402,1.06,3.77
2022-05-02,351.31,354.53,350.94,354.02,131468536,-0.003,0,-1.06,5.22E+12,1.82E+15,-0.002985243,-0.068611601,47.26099454,351.228,355.1945,359.8483333,363.5536016,346.8353984,0.7,0.26
2022-05-03,354.28,356.45,353.12,353.32,132700189,-0.002,0,-0.7,5.40E+12,1.82E+15,-0.001977289,0.067922386,46.40825174,351.758,354.6235,359.6313333,361.7684178,347.4785822,0.53,1.53
2022-05-04,354.85,356.05,352.27,353.85,279177321,0.0015,1,0.53,5.53E+12,1.82E+15,0.001500057,0.204518325,47.18527274,353.286,354.2655,359.4801667,360.7846548,347.7463452,4.85,3.59
2022-05-06,350.26,350.26,347.98,349,622950942,-0.0137,0,-4.85,7.29E+12,1.79E+15,-0.013706373,-0.009812659,41.28612219,353.054,353.929,359.2388333,360.7965029,347.0614971,3.59,1.29
2022-05-09,347.71,349.4,344.84,345.41,256536775,-0.0103,0,-3.59,5.55E+12,1.77E+15,-0.010286533,-0.352429636,37.54444676,351.12,353.399,358.8515,361.1247722,345.6732278,1.74,2.19
2022-05-10,343.22,344.73,338.46,343.67,249371132,-0.005,0,-1.74,7.40E+12,1.76E+15,-0.005037492,-0.638627302,35.84864811,349.05,352.7935,358.3865,361.5123239,344.0746761,0.23,1.45
2022-05-11,342.22,344.45,341.22,343.44,184518723,-0.0007,0,-0.23,5.95E+12,1.76E+15,-0.000669247,-0.77663925,35.61962402,347.074,352.3495,357.967,361.9766543,342.7223457,5.5,3.3
2022-05-12,340.14,343.03,337.65,337.94,262823514,-0.016,0,-5.5,8.65E+12,1.73E+15,-0.016014442,-1.149085417,30.58729524,343.892,351.2965,357.5496667,362.2932164,340.2997836,7.56,2.55
2022-05-13,340.49,345.82,339.72,345.5,187355684,0.0224,1,7.56,7.01E+12,1.77E+15,0.022370835,-0.812868479,42.59301505,343.192,350.7025,357.3008333,361.6036245,339.8013755,1.56,2.63
2022-05-16,348.13,348.88,343.52,343.94,231878012,-0.0045,0,-1.56,5.38E+12,1.76E+15,-0.004515195,-0.630264686,41.01650979,342.898,350.2075,356.9115,361.3892671,339.0257329,3.59,1.2
2022-05-17,345.14,347.91,345.13,347.53,171093883,0.0104,1,3.59,6.09E+12,1.78E+15,0.010437867,-0.223417559,45.97245825,343.67,349.9025,356.5445,361.0268389,338.7781611,0.81,2.09
2022-05-18,349.62,351.2,347.15,348.34,166291214,0.0023,1,0.81,6.30E+12,1.79E+15,0.002330734,0.125749455,47.05341794,344.65,349.4515,356.2076667,360.0487983,338.8542017,5.1,7.27
2022-05-19,341.07,344.1,340.55,343.24,196527465,-0.0146,0,-5.1,6.86E+12,1.76E+15,-0.014640868,0.043010777,41.43252251,345.71,348.7375,355.7901667,358.9824966,338.4925034,6.05,1.91
2022-05-20,345.15,349.68,344.89,349.29,133213782,0.0176,1,6.05,6.18E+12,1.80E+15,0.017626151,0.4053682,49.18710083,346.468,348.251,355.5531667,357.3574986,339.1445014,1.05,1.87
2022-05-23,351.16,351.41,348.48,350.34,183164939,0.003,1,1.05,5.45E+12,1.80E+15,0.003006098,0.707695625,50.41419431,347.748,347.9965,355.3181667,356.5542106,339.4387894,6.26,1.32
2022-05-24,349.02,349.79,344.08,344.08,150996891,-0.0179,0,-6.26,5.83E+12,1.77E+15,-0.017868356,0.488428803,43.64674174,347.058,347.7515,355.1355,356.4617612,339.0412388,1.52,2.26
2022-05-25,346.34,347.6,343.51,345.6,125139646,0.0044,1,1.52,5.78E+12,1.78E+15,0.004417577,0.449119338,45.55774927,346.51,347.498,354.9215,356.1486569,338.8473431,1.34,0.06
2022-05-26,345.54,349.03,342.65,344.26,126445367,-0.0039,0,-1.34,6.23E+12,1.78E+15,-0.003877315,0.341122172,44.13676345,346.714,347.4005,354.6335,356.1504131,338.6505869,3.78,4.16
2022-05-27,348.42,349.11,347.15,348.04,133072930,0.011,1,3.78,5.61E+12,1.80E+15,0.010980073,0.521703229,48.97189821,346.464,347.2945,354.4243333,355.9590749,338.6299251,4.45,3.49
2022-05-30,351.53,352.85,350.07,352.49,151012831,0.0128,1,4.45,5.60E+12,1.82E+15,0.012785887,0.915261935,54.01765694,346.894,347.165,354.1815,355.4283903,338.9016097,2.05,0.7
2022-05-31,351.79,354.72,350.01,354.54,266678105,0.0058,1,2.05,1.13E+13,1.83E+15,0.005815768,1.266431448,56.16790154,348.986,347.191,354.0623333,355.5432953,338.8387047,4.03,2.25
2022-06-02,352.29,352.81,349.55,350.51,196091386,-0.0114,0,-4.03,5.91E+12,1.81E+15,-0.011366842,1.181725499,51.10821779,349.968,347.0505,354.0203333,355.0737225,339.0272775,1.5,2.96
2022-06-03,353.47,353.93,351.1,352.01,134646639,0.0043,1,1.5,4.80E+12,1.82E+15,0.004279478,1.178479972,52.81208922,351.518,346.9585,354.0641667,354.7051723,339.2118277,6.34,1.97
2022-06-07,350.04,350.53,345.02,345.67,135311555,-0.018,0,-6.34,6.69E+12,1.79E+15,-0.018010852,0.723445915,45.58152074,351.044,346.792,353.8585,354.4990451,339.0849549,0.55,0.79
2022-06-08,346.46,348.11,345.56,346.22,123302092,0.0016,1,0.55,6.03E+12,1.79E+15,0.001591113,0.447148022,46.26878517,349.79,346.8325,353.707,354.5185546,339.1464454,0.4,0.87
2022-06-09,345.35,346.82,343.69,346.62,191391854,0.0012,1,0.4,8.51E+12,1.79E+15,0.001155335,0.286770696,46.79505858,348.206,346.98,353.5738333,354.5296463,339.4303537,4.73,4.3
2022-06-10,342.32,343.25,340.66,341.89,136208016,-0.0136,0,-4.73,6.29E+12,1.78E+15,-0.013646068,-0.120580845,41.60559643,346.482,346.9025,353.4215,354.6257399,339.1792601,12.01,6.13
2022-06-13,335.76,335.97,329.88,329.88,163805809,-0.0351,0,-12.01,7.19E+12,1.72E+15,-0.035128258,-1.125694761,31.92469736,342.056,346.4995,352.9846667,356.5437331,336.4552669,1.65,4.2
2022-06-14,325.68,329.27,323.36,328.23,174250564,-0.005,0,-1.65,7.47E+12,1.71E+15,-0.005001819,-1.789068139,30.862227,338.568,345.636,352.4308333,358.4601653,332.8118347,6.02,0.53
2022-06-15,327.7,328.3,320.29,322.21,159365415,-0.0183,0,-6.02,7.40E+12,1.68E+15,-0.018340798,-2.478275582,27.29325896,333.766,344.5495,351.7621667,360.9482042,328.1507958,0.04,4.51
2022-06-16,326.72,328.84,321.54,322.25,138751851,0.0001,1,0.04,6.83E+12,1.68E+15,0.000124143,-2.755162389,27.35337343,328.892,343.2855,351.1535,362.26453,324.30647,2.16,5.89
2022-06-17,316.36,320.71,314.79,320.09,197274709,-0.0067,0,-2.16,8.83E+12,1.68E+15,-0.00670287,-2.893219034,26.09850436,324.532,341.873,350.4606667,363.1971554,320.5488446,5.65,1.37
2022-06-20,321.46,321.62,311.71,314.44,151134778,-0.0177,0,-5.65,6.55E+12,1.65E+15,-0.017651286,-3.15315188,23.11174861,321.444,340.433,349.6206667,364.8576876,316.0083124,1.94,1.51
2022-06-21,315.95,318.74,313.66,316.38,120058757,0.0062,1,1.94,5.52E+12,1.66E+15,0.006169699,-2.98428552,26.2333822,319.074,338.7875,348.8373333,364.9744195,312.6005805,8.3,1.09
2022-06-22,317.47,317.63,308.08,308.08,161699987,-0.0262,0,-8.3,6.60E+12,1.61E+15,-0.026234275,-3.202199465,22.09944116,316.248,336.6745,347.9376667,365.4806406,307.8683594,2.63,0.73
2022-06-23,308.81,310.94,304.13,305.45,197731766,-0.0085,0,-2.63,7.89E+12,1.60E+15,-0.008536744,-3.281971789,20.97170853,312.888,334.743,346.9941667,366.3483249,303.1376751,6.62,2.02
2022-06-24,307.47,313.42,306.27,312.07,137827106,0.0217,1,6.62,6.26E+12,1.63E+15,0.021672942,-2.673184156,30.57514677,311.284,333.0665,346.1325,365.7298135,300.4031865,4.13,2.24
2022-06-27,314.31,319.08,311.85,316.2,136483261,0.0132,1,4.13,5.92E+12,1.65E+15,0.01323421,-1.817547391,35.81539403,311.636,331.6635,345.3275,364.6915985,298.6354015,2.91,0.45
2022-06-28,316.65,319.11,315.19,319.11,117270107,0.0092,1,2.91,5.18E+12,1.67E+15,0.009203036,-0.925759258,39.29241558,312.182,330.217,344.5525,362.780261,297.653739,6.25,4.78
2022-06-29,314.33,315.16,312.52,312.86,132702473,-0.0196,0,-6.25,6.32E+12,1.64E+15,-0.019585723,-0.640520962,34.91730592,313.138,328.2355,343.7136667,359.9482164,296.5227836,5.66,1.66
2022-06-30,311.2,311.63,307.2,307.2,143728581,-0.0181,0,-5.66,6.88E+12,1.60E+15,-0.018091159,-0.711296718,31.49696058,313.488,325.8685,342.7513333,356.4200749,295.3169251,3.18,1.52
2022-07-01,308.72,310.55,301.95,304.02,136341014,-0.0104,0,-3.18,6.64E+12,1.59E+15,-0.010351563,-0.841616007,29.7346309,311.878,323.544,341.7393333,353.3066648,293.7813352,0.01,0.44
2022-07-04,304.46,305.82,300.82,304.01,128355599,0,0,-0.01,5.46E+12,1.58E+15,-3.29E-05,-0.798204269,29.72899769,309.44,321.144,340.7893333,349.0192402,293.2687598,5.02,3.14
2022-07-05,307.15,309.99,305.35,309.03,110061662,0.0165,1,5.02,5.59E+12,1.61E+15,0.016512615,-0.325354886,36.25746887,307.424,319.312,340.011,345.2474773,293.3765227,6.75,1.89
2022-07-06,307.14,307.9,302.06,302.28,156255459,-0.0218,0,-6.75,7.32E+12,1.58E+15,-0.02184254,-0.358522206,31.95813206,305.308,317.115,339.1155,340.9173415,293.3126585,6.03,2.02
2022-07-07,304.3,310.07,304.2,308.31,126308391,0.0199,1,6.03,6.19E+12,1.61E+15,0.019948392,0.10929458,38.92540472,305.53,315.1995,338.3243333,335.0305741,295.3684259,1.84,2.42
2022-07-08,310.73,313.01,310.02,310.15,108520280,0.006,1,1.84,5.48E+12,1.62E+15,0.005968019,0.598949656,40.91360117,306.756,313.6125,337.6215,329.2911528,297.9338472,1.86,0.9
2022-07-11,311.05,311.86,307.97,308.29,94922551,-0.006,0,-1.86,4.72E+12,1.61E+15,-0.005997098,0.839133535,39.51329891,307.612,312.533,336.7763333,326.4577393,298.6082607,3.26,1.35
2022-07-12,306.94,307.56,303.32,305.03,107070512,-0.0106,0,-3.26,4.57E+12,1.60E+15,-0.010574459,0.819105581,37.1155727,306.812,311.373,335.9038333,323.6406731,299.1053269,1.56,1.21
2022-07-13,306.24,308.62,304.99,306.59,110889577,0.0051,1,1.56,4.81E+12,1.60E+15,0.005114251,0.942766023,39.02242958,307.674,310.592,335.1163333,321.9561218,299.2278782,1.24,1.89
2022-07-14,304.7,307.93,303.65,305.35,115966729,-0.004,0,-1.24,5.13E+12,1.60E+15,-0.004044489,0.969166869,38.03514615,307.082,309.747,334.3116667,319.9744671,299.5195329,2.56,2.1
2022-07-15,307.45,308.14,302.1,307.91,125245332,0.0084,1,2.56,5.52E+12,1.61E+15,0.008383822,1.173521504,41.33510701,306.634,309.138,333.4875,318.2152762,300.0607238,6.96,3.15
2022-07-18,311.06,315.17,310.6,314.87,113852019,0.0226,1,6.96,5.39E+12,1.64E+15,0.022604008,1.756824547,49.24855462,307.95,309.1595,332.7766667,318.2887946,300.0302054,0.97,1.49
2022-07-19,313.38,314.06,311.81,313.9,95255739,-0.0031,0,-0.97,4.63E+12,1.63E+15,-0.003080636,2.036989168,48.27126495,309.724,309.0355,332.0246667,317.8303769,300.2406231,2.12,5.25
2022-07-20,319.15,319.68,315.48,316.02,113805602,0.0068,1,2.12,5.71E+12,1.64E+15,0.006753743,2.305019678,50.57952911,311.61,309.4325,331.3678333,318.7219281,300.1430719,3.66,0.2
2022-07-21,316.22,320.14,316.22,319.68,91222451,0.0116,1,3.66,4.87E+12,1.66E+15,0.011581545,2.644419755,54.36549663,314.476,310.144,330.8795,320.2483919,300.0396081,2.35,0.56
2022-07-22,319.12,320.94,317,317.33,120586339,-0.0074,0,-2.35,5.20E+12,1.65E+15,-0.007351101,2.621189656,51.63055382,316.36,310.407,330.3238333,320.9619933,299.8520067,1.01,0.93
2022-07-25,316.4,320.07,316.2,318.34,94023603,0.0032,1,1.01,4.61E+12,1.66E+15,0.003182807,2.580340876,52.73117506,317.054,310.514,329.8593333,321.3415951,299.6864049,1.27,0.95
2022-07-26,317.39,319.91,317.03,319.61,87527181,0.004,1,1.27,3.87E+12,1.66E+15,0.003989445,2.541301882,54.14413137,318.196,310.539,329.3501667,321.4478733,299.6301267,0.13,0.22
2022-07-27,319.83,320.04,317.3,319.74,88689057,0.0004,1,0.13,5.31E+12,1.66E+15,0.000406746,2.426899438,54.29473812,318.94,310.883,328.7611667,322.4754305,299.2905695,1.88,3.15
2022-07-28,322.89,323.73,320.76,321.62,131104836,0.0059,1,1.88,7.11E+12,1.68E+15,0.005879777,2.377407326,56.51881633,319.328,311.604,328.2211667,323.9591129,299.2488871,1.69,2.76
