Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans,,
2014-06-17,259.57,260.74,259.02,260.43,57920227,0.0039,1,1,2.79721E+12,1.02405E+15,0.003854604,-0.360932529,49.51203659,260.648,261.678,259.1146667,264.564088,258.791912,258.7,1.73,0.03
2014-06-18,260.46,260.46,258.31,258.7,52470142,-0.0066,2,-1.73,2.69122E+12,1.01753E+15,-0.00664286,-0.43794529,44.88805608,259.864,261.442,259.2376667,264.4872428,258.3967572,258.83,0.13,0.49
2014-06-19,259.19,259.95,258.15,258.83,59346482,0.0005,1,0.13,3.18718E+12,1.01874E+15,0.000502513,-0.459181373,45.30144893,259.228,261.2315,259.4068333,264.3858701,258.0771299,255.31,3.52,0.18
2014-06-20,258.65,258.7,255.03,255.31,68582143,-0.0136,2,-3.52,4.04422E+12,1.00472E+15,-0.01359966,-0.676232389,37.17113913,258.54,260.877,259.484,264.9003225,256.8536775,256.77,1.46,1.12
2014-06-23,256.43,257.55,256,256.77,52711833,0.0057,1,1.46,2.64707E+12,1.00932E+15,0.005718538,-0.685285003,41.83406579,258.008,260.549,259.5583333,264.7830094,256.3149906,259.75,2.98,0.33
2014-06-24,257.1,260.38,257.04,259.75,65842732,0.0116,1,2.98,2.86738E+12,1.02072E+15,0.011605717,-0.464928942,49.99210947,257.872,260.3655,259.6948333,264.3992698,256.3317302,258.16,1.59,0.24
2014-06-25,259.51,259.72,257.99,258.16,57618687,-0.0061,2,-1.59,2.60071E+12,1.01443E+15,-0.00612127,-0.402922455,46.26370299,257.764,260.157,259.7461667,264.1941282,256.1198718,260.03,1.87,0.04
2014-06-26,258.2,260.46,258.11,260.03,62559328,0.0072,1,1.87,3.13266E+12,1.02151E+15,0.00724357,-0.221689436,50.90157264,258.004,260.1405,259.7923333,264.176872,256.104128,258.78,1.25,0.75
2014-06-27,259.28,260.13,258.25,258.78,53438235,-0.0048,2,-1.25,2.79237E+12,1.01432E+15,-0.004807138,-0.173833907,47.92403494,258.698,259.929,259.8146667,263.780851,256.077149,260.56,1.78,1.03
2014-06-30,259.81,260.64,259.14,260.56,51516340,0.0069,1,1.78,2.37297E+12,1.02136E+15,0.00687843,-0.018321747,52.21098858,259.456,259.8285,259.8555,263.5001496,256.1568504,259.74,0.82,1.42
2014-07-01,259.14,259.93,258.49,259.74,50686900,-0.0031,2,-0.82,2.26456E+12,1.0183E+15,-0.003147068,0.030631133,50.16233858,259.454,259.8185,259.8686667,263.4899699,256.1470301,262.04,2.3,1.27
2014-07-02,261.01,262.23,260.19,262.04,67559245,0.0089,1,2.3,2.95472E+12,1.02673E+15,0.008855009,0.209269825,55.44334939,260.23,259.8505,259.9076667,263.5871267,256.1138733,261.13,0.91,0.01
2014-07-03,262.03,262.03,260.71,261.13,56222652,-0.0035,2,-0.91,2.67036E+12,1.02373E+15,-0.003472752,0.254496869,53.04822276,260.45,259.796,259.9375,263.4229844,256.1690156,260.63,0.5,0.96
2014-07-04,262.09,262.09,260.08,260.63,47253563,-0.0019,2,-0.5,2.26292E+12,1.02262E+15,-0.001914755,0.239318391,51.72601014,260.82,259.7995,259.9568333,263.4295605,256.1694395,259.95,0.68,0.45
2014-07-07,260.18,260.48,258.88,259.95,47813626,-0.0026,2,-0.68,2.29231E+12,1.02007E+15,-0.002609063,0.175041948,49.90424844,260.698,259.813,259.9578333,263.4431906,256.1828094,259.93,0.02,0.25
2014-07-08,259.7,260.76,258.74,259.93,46763249,-0.0001,2,-0.02,2.54145E+12,1.02031E+15,-7.69E-05,0.125082033,49.84863987,260.736,259.6775,259.9488333,263.0700204,256.2849796,258.87,1.06,1.33
2014-07-09,258.6,259.01,257.83,258.87,56680797,-0.0041,2,-1.06,2.88012E+12,1.01636E+15,-0.004078021,0.020058963,46.86779598,260.102,259.49,259.9098333,262.6152712,256.3647288,259.17,0.3,0.53
2014-07-10,259.4,259.73,258.74,259.17,57225883,0.0012,1,0.3,2.77516E+12,1.01755E+15,0.001158883,-0.027224839,47.81883807,259.71,259.348,259.8558333,262.2526625,256.4433375,256.72,2.45,2.03
2014-07-11,257.14,257.81,256.23,256.72,54163363,-0.0095,2,-2.45,2.79307E+12,1.00935E+15,-0.009453255,-0.211276615,41.31487765,258.928,259.2465,259.7923333,262.361883,256.131117,257.27,0.55,1.39
2014-07-14,258.11,258.59,257.27,257.27,51371714,0.0021,1,0.55,2.2991E+12,1.01153E+15,0.002142412,-0.279469076,43.18313803,258.392,259.1385,259.7383333,262.3685977,255.9084023,260.4,3.13,1.6
2014-07-15,258.87,260.79,258.79,260.4,66257469,0.0122,1,3.13,3.0467E+12,1.02683E+15,0.012166207,-0.106181862,52.45881691,258.486,259.137,259.7493333,262.3647243,255.9092757,260.82,0.42,0.45
2014-07-16,260.85,261.19,260.27,260.82,67664414,0.0016,1,0.42,3.04362E+12,1.02814E+15,0.001612903,0.036672272,53.55454136,258.876,259.243,259.7658333,262.5447517,255.9412483,261.93,1.11,0.98
2014-07-17,261.8,262.65,261.52,261.93,71866009,0.0043,1,1.11,3.03935E+12,1.03231E+15,0.004255809,0.196913497,56.41370921,259.428,259.398,259.8036667,262.8930456,255.9029544,261.66,0.27,1.96
2014-07-18,259.97,261.68,259.78,261.66,82260033,-0.001,2,-0.27,2.81964E+12,1.0314E+15,-0.00103081,0.271135322,55.5184289,260.416,259.7155,259.806,262.7965873,256.6344127,261.51,0.15,1.22
2014-07-21,262.88,263.33,261.26,261.51,54653021,-0.0006,2,-0.15,2.43622E+12,1.0308E+15,-0.000573263,0.294591169,54.99624963,261.264,259.9525,259.8161667,262.8120935,257.0929065,262.86,1.35,0.43
2014-07-22,261.94,262.86,261.39,262.86,52128563,0.0052,1,1.35,2.34961E+12,1.03608E+15,0.005162326,0.380053355,58.75609062,261.756,260.108,259.838,263.2325902,256.9834098,262.56,0.3,0.48
2014-07-23,263.34,263.67,262,262.56,84365683,-0.0011,2,-0.3,3.2411E+12,1.03522E+15,-0.001141292,0.393734479,57.6043668,262.104,260.328,259.8606667,263.4923299,257.1636701,262.72,0.16,0.72
2014-07-24,263.28,263.72,261.86,262.72,90697006,0.0006,1,0.16,3.67555E+12,1.03542E+15,0.000609385,0.390166162,58.07636227,262.262,260.4625,259.888,263.7892394,257.1357606,263.47,0.75,0.41
2014-07-25,263.13,263.84,262.55,263.47,69724251,0.0029,1,0.75,3.15425E+12,1.03929E+15,0.00285475,0.41273644,60.30713396,262.624,260.697,259.9888333,264.1740798,257.2199202,265.53,2.06,0.3
2014-07-28,263.77,266.4,263.74,265.53,90745145,0.0078,1,2.06,3.68148E+12,1.04786E+15,0.007818727,0.533167143,65.70495178,263.428,260.9455,260.1343333,265.0088606,256.8821394,268.01,2.48,0.67
2014-07-29,266.2,268.31,266.04,268.01,107138147,0.0093,1,2.48,4.88636E+12,1.05667E+15,0.009339811,0.73420991,70.84520889,264.458,261.359,260.3378333,266.4105103,256.3074897,271.17,3.16,0.43
2014-07-30,268.44,272.83,268.21,271.17,113709263,0.0118,1,3.16,5.46347E+12,1.06837E+15,0.011790605,1.016962361,75.81862219,266.18,261.8155,260.6018333,268.4368729,255.1941271,269.68,1.49,0.24
2014-07-31,270.93,272.12,269.15,269.68,102611339,-0.0055,2,-1.49,4.97544E+12,1.06464E+15,-0.005494708,1.03703651,69.77460266,267.572,262.243,260.8453333,269.6852876,254.8007124,268.56,1.12,1.67
2014-08-01,268.01,269.88,267.8,268.56,80937372,-0.0042,2,-1.12,4.17601E+12,1.062E+15,-0.00415307,0.912665587,65.5449414,268.59,262.6395,261.1155,270.5274236,254.7515764,269.65,1.09,1.1
2014-08-04,269.66,270.09,267.9,269.65,67252294,0.0041,1,1.09,3.07649E+12,1.0655E+15,0.004058683,0.843235908,67.60321582,269.414,263.1245,261.379,271.4708273,254.7781727,267.63,2.02,0.73
2014-08-05,268.92,269.14,266.54,267.63,87505919,-0.0075,2,-2.02,3.11146E+12,1.0579E+15,-0.007491192,0.611487115,60.40192101,269.338,263.5095,261.601,271.9408237,255.0781763,266.6,1.03,0.51
2014-08-06,267.12,267.85,265.92,266.6,94604923,-0.0038,2,-1.03,4.03441E+12,1.05481E+15,-0.003848597,0.351934285,57.06400051,268.424,263.896,261.781,272.1479656,255.6440344,265.64,0.96,0.13
2014-08-07,266.73,266.94,264.76,265.64,63544798,-0.0036,2,-0.96,2.76808E+12,1.05101E+15,-0.0036009,0.092225719,54.06510732,267.616,264.2195,261.9016667,272.2080931,256.2309069,262.02,3.62,0.9
2014-08-08,264.74,265.08,261.53,262.02,72439385,-0.0136,2,-3.62,3.38705E+12,1.03732E+15,-0.013627466,-0.323931294,44.55623004,266.308,264.4845,261.8948333,271.7821557,257.1868443,263.32,1.3,2.57
2014-08-11,264.59,264.59,262.99,263.32,61273115,0.005,1,1.3,2.76145E+12,1.04203E+15,0.004961453,-0.501610313,48.08729188,265.042,264.787,261.9101667,271.3254374,258.2485626,263.34,0.02,1.22
2014-08-12,264.54,265.75,263.08,263.34,70309420,0.0001,1,0.02,2.86604E+12,1.04298E+15,7.60E-05,-0.601045057,48.14201106,264.184,264.934,261.9163333,271.1977318,258.6702682,265.91,2.57,0.8
2014-08-13,264.14,265.91,263.3,265.91,70975791,0.0098,1,2.57,3.26115E+12,1.0538E+15,0.009759247,-0.482120325,54.74340392,264.046,265.1885,261.9578333,271.170203,259.206797,265.88,0.03,0.56
2014-08-14,266.47,267.37,264.94,265.88,63803873,-0.0001,2,-0.03,3.00798E+12,1.054E+15,-0.00011282,-0.397393412,54.65593977,264.094,265.386,262.0051667,271.182276,259.589724,264.24,1.64,1.15
2014-08-18,267.03,267.29,264.24,264.24,60713129,-0.0062,2,-1.64,2.74358E+12,1.04756E+15,-0.006168196,-0.440383251,49.95697983,264.538,265.515,262.0358333,271.084228,259.945772,266.62,2.38,1.83
2014-08-19,266.07,267.17,265.87,266.62,68137436,0.009,1,2.38,3.1663E+12,1.05724E+15,0.009006963,-0.303619148,55.88450402,265.198,265.7705,262.0906667,271.0422529,260.4987471,266.79,0.17,1.41
2014-08-20,268.03,268.28,265.52,266.79,70812840,0.0006,1,0.17,3.46356E+12,1.05837E+15,0.000637612,-0.201703184,56.28282989,265.888,265.967,262.1468333,271.0807661,260.8532339,262.53,4.26,0.81
2014-08-21,265.98,266.12,262.14,262.53,70916318,-0.016,2,-4.26,3.46712E+12,1.04212E+15,-0.015967615,-0.40922449,45.25562846,265.212,265.9655,262.1501667,271.0832787,260.8477213,264.26,1.73,0.55
2014-08-22,263.08,264.43,262.8,264.26,54836528,0.0066,1,1.73,2.54515E+12,1.04886E+15,0.006589723,-0.416615961,49.57624528,264.888,266.0425,262.2151667,271.0066752,261.0783248,264.46,0.2,1.37
2014-08-25,262.89,264.69,262.19,264.46,57892149,0.0008,1,0.2,2.44471E+12,1.05032E+15,0.00075683,-0.394873928,50.0668859,264.932,266.092,262.2393333,270.9716049,261.2123951,265.14,0.68,1.05
2014-08-26,265.51,266.07,264.97,265.14,60689992,0.0026,1,0.68,2.67429E+12,1.05353E+15,0.002571277,-0.324478857,51.78470242,264.636,266.0725,262.2821667,270.964035,261.180965,265.88,0.74,0.98
2014-08-27,266.12,267.04,265.42,265.88,73631782,0.0028,1,0.74,3.26297E+12,1.05679E+15,0.002790978,-0.222710618,53.65329441,264.454,265.966,262.3811667,270.7762366,261.1557634,266.19,0.31,1.36
2014-08-28,267.24,268.13,265.66,266.19,57040201,0.0012,1,0.31,2.80312E+12,1.05729E+15,0.00116594,-0.133547136,54.44970222,265.186,265.717,262.461,269.8983974,261.5356026,265.41,0.78,0.81
2014-08-29,265.38,266.1,264.03,265.41,61094511,-0.0029,2,-0.78,3.07199E+12,1.0537E+15,-0.002930238,-0.126215042,52.02719732,265.416,265.5035,262.5141667,269.2690718,261.7379282,265.27,0.14,0.13
2014-09-01,265.28,265.93,264.58,265.27,54167973,-0.0005,2,-0.14,2.32243E+12,1.05363E+15,-0.000527486,-0.129426662,51.58358987,265.578,265.339,262.5926667,268.8338185,261.8441815,262.61,2.66,0.31
2014-09-02,264.96,265,262.29,262.61,58035892,-0.01,2,-2.66,2.97738E+12,1.04415E+15,-0.010027519,-0.299604044,43.92095005,265.072,264.987,262.6415,268.0676954,261.9063046,262.27,0.34,0.12
2014-09-03,262.49,263.02,260.87,262.27,78813382,-0.0013,2,-0.34,3.70424E+12,1.04357E+15,-0.001294696,-0.416771511,43.04085475,264.35,264.719,262.6353333,267.765755,261.672245,263.19,0.92,1.25
2014-09-04,263.52,264.41,262.37,263.19,68756092,0.0035,1,0.92,3.21619E+12,1.04682E+15,0.003507835,-0.413211117,46.18330624,263.75,264.5485,262.6448333,267.5362033,261.5607967,262.09,1.1,0.29
2014-09-05,262.9,263.64,261.34,262.09,54455604,-0.0042,2,-1.1,2.83046E+12,1.04238E+15,-0.00417949,-0.462137368,43.12011198,263.086,264.371,262.6461667,267.4968464,261.2451536,259.8,2.29,0.37
2014-09-11,261.72,262.45,259.8,259.8,66345636,-0.0087,2,-2.29,4.10799E+12,1.03343E+15,-0.008737457,-0.616286153,37.53811653,261.992,264.26,262.6636667,267.8370099,260.6829901,261.39,1.59,1.21
2014-09-12,261.01,262.29,260.54,261.39,54094923,0.0061,1,1.59,2.892E+12,1.04138E+15,0.006120092,-0.579288472,43.05057426,261.748,264.1635,262.6963333,267.9355566,260.3914434,260.56,0.83,0.47
2014-09-15,260.92,261.2,259.6,260.56,49203428,-0.0032,2,-0.83,2.26057E+12,1.03877E+15,-0.003175332,-0.577541801,41.01566251,261.406,264.0245,262.6985,268.1003483,259.9486517,261.45,0.89,0.58
2014-09-16,261.14,261.94,260.58,261.45,48354012,0.0034,1,0.89,2.15309E+12,1.04221E+15,0.00341572,-0.486898627,44.06860671,261.058,263.8015,262.7443333,267.9280253,259.6749747,264.01,2.56,1.26
2014-09-17,262.71,264.01,262.56,264.01,54244910,0.0098,1,2.56,2.53253E+12,1.05262E+15,0.009791547,-0.237603272,51.79702538,261.442,263.708,262.8306667,267.725201,259.690799,261.72,2.29,0.66
2014-09-18,263.35,264.3,261.27,261.72,66606350,-0.0087,2,-2.29,4.2135E+12,1.04391E+15,-0.008673914,-0.210910402,45.7122098,261.826,263.582,262.9375,267.6817834,259.4822166,262.31,0.59,1.27
2014-09-19,262.99,263.64,262.29,262.31,83956649,0.0023,1,0.59,3.89478E+12,1.04637E+15,0.002254318,-0.140864163,47.42583637,262.01,263.3665,263.0298333,267.2523938,259.4806062,260.15,2.16,0.25
2014-09-22,262.06,262.1,259.16,260.15,45658249,-0.0082,2,-2.16,2.49722E+12,1.03832E+15,-0.008234532,-0.222494329,42.17685923,261.928,263.0345,263.0365,266.8271744,259.2418256,258.49,1.66,1.62
2014-09-23,258.53,259.63,258.11,258.49,59132022,-0.0064,2,-1.66,3.51434E+12,1.0326E+15,-0.006380934,-0.362497197,38.63762635,261.336,262.8325,263.042,267.1104382,258.5545618,258.88,0.39,0.68
2014-09-24,257.81,258.98,256.88,258.88,59343393,0.0015,1,0.39,3.40513E+12,1.03529E+15,0.001508762,-0.400095347,39.91334278,260.31,262.5635,263.0228333,267.1163245,258.0106755,258.46,0.42,1.37
2014-09-25,260.25,260.36,257.88,258.46,64473295,-0.0016,2,-0.42,3.55963E+12,1.03429E+15,-0.001622373,-0.422317656,38.97363615,259.658,262.2635,263.0175,267.061063,257.465937,258.33,0.13,2.05
2014-09-26,256.41,258.34,256.25,258.33,55002910,-0.0005,2,-0.13,2.85701E+12,1.03287E+15,-0.000502979,-0.414268086,38.67015699,258.862,261.923,262.9803333,266.8212123,257.0247877,257.95,0.38,0.62
2014-09-29,258.95,259.12,257.38,257.95,66200745,-0.0015,2,-0.38,3.33878E+12,1.03088E+15,-0.001470987,-0.402676875,37.74494413,258.422,261.5265,262.9505,266.3627187,256.6902813,256.77,1.18,0.58
2014-09-30,257.37,258.14,255.09,256.77,63850874,-0.0046,2,-1.18,3.46052E+12,1.02676E+15,-0.00457453,-0.439609812,34.94867163,258.078,261.0555,262.8626667,265.8175226,256.2934774,252.81,3.96,0.99
2014-10-01,255.78,255.81,252.65,252.81,70721118,-0.0154,2,-3.96,3.26261E+12,1.01171E+15,-0.015422362,-0.681431805,27.5676254,256.864,260.4255,262.724,265.9837892,254.8672108,250.06,2.75,0.72
2014-10-02,252.09,252.2,249.22,250.06,72612410,-0.0109,2,-2.75,3.63892E+12,1.0018E+15,-0.010877734,-0.960225087,23.80734367,255.184,259.665,262.5478333,266.4011725,252.9288275,249.19,0.87,1.53
2014-10-06,251.59,251.66,249.1,249.19,73536302,-0.0035,2,-0.87,3.7267E+12,9.96153E+14,-0.003479165,-1.125410695,22.75009887,253.356,258.994,262.3685,266.9805873,251.0074127,249.93,0.74,1.71
2014-10-07,250.9,251.49,249.07,249.93,67298087,0.003,1,0.74,2.87124E+12,9.98785E+14,0.002969622,-1.105418436,25.76965592,251.752,258.377,262.2018333,267.1261488,249.6278512,248.36,1.57,2.04
2014-10-08,247.89,249.87,247.88,248.36,56217253,-0.0063,2,-1.57,2.96347E+12,9.93956E+14,-0.006281759,-1.115307635,23.65687129,250.07,257.6355,262.0266667,267.1109092,248.1600908,245.06,3.3,1.88
2014-10-10,246.48,246.48,243.85,245.06,62335489,-0.0133,2,-3.3,3.41044E+12,9.81598E+14,-0.013287164,-1.251270092,19.95373438,248.52,256.784,261.7915,267.4864902,246.0815098,244.18,0.88,3.11
2014-10-13,241.95,244.68,241.86,244.18,66686768,-0.0036,2,-0.88,3.04492E+12,9.76668E+14,-0.003590957,-1.301834803,19.09532788,247.344,256.003,261.5825,267.92174,244.08426,244.47,0.29,1.09
2014-10-14,245.27,246.07,244.2,244.47,67997256,0.0012,1,0.29,3.25577E+12,9.77051E+14,0.001187648,-1.218589365,20.31196742,246.4,255.157,261.3691667,267.8057772,242.5082228,243.87,0.6,0.44
2014-10-15,244.91,245.85,242.95,243.87,65318448,-0.0025,2,-0.6,3.14045E+12,9.74562E+14,-0.002454289,-1.10985849,19.65345324,245.188,254.3225,261.0936667,267.6208757,241.0241243,242.79,1.08,1.89
2014-10-16,241.98,243.31,241.17,242.79,71171965,-0.0044,2,-1.08,3.70642E+12,9.70652E+14,-0.004428589,-1.018956576,18.49136452,244.074,253.3895,260.7931667,267.1664481,239.6125519,239.84,2.95,0.47
2014-10-17,243.26,243.29,239.43,239.84,74575749,-0.0122,2,-2.95,3.53689E+12,9.60279E+14,-0.012150418,-1.06101136,15.75162797,243.03,252.181,260.425,266.2565531,238.1054469,243.9,4.06,2.52
2014-10-20,242.36,244.34,242.08,243.9,52795073,0.0169,1,4.06,2.55007E+12,9.75828E+14,0.016927952,-0.734416164,30.92120004,242.974,251.29,260.129,265.0908029,237.4891971,241.48,2.42,1.17
2014-10-21,242.73,242.73,240.91,241.48,63162354,-0.0099,2,-2.42,3.23609E+12,9.6742E+14,-0.009922099,-0.60574354,27.7175791,242.376,250.2485,259.7951667,263.7051865,236.7918135,244.12,2.64,2.95
2014-10-22,244.43,244.46,242.43,244.12,61462304,0.0109,1,2.64,3.1933E+12,9.77943E+14,0.010932582,-0.28357219,35.56102091,242.426,249.447,259.4828333,262.3472544,236.5467456,243.38,0.74,0.67
2014-10-23,243.45,245.02,242.32,243.38,58954799,-0.003,2,-0.74,3.19279E+12,9.74744E+14,-0.003031296,-0.072065727,34.43314038,242.544,248.6915,259.1631667,261.1470197,236.2359803,242.91,0.47,1.37
2014-10-24,244.75,244.76,241.25,242.91,88301612,-0.0019,2,-0.47,4.04821E+12,9.72605E+14,-0.001931136,0.076385631,33.7020089,243.158,247.893,258.833,259.6621803,236.1238197,243.89,0.98,1.11
2014-10-27,244.02,244.94,243.52,243.89,65959233,0.004,1,0.98,2.95868E+12,9.75796E+14,0.004034416,0.26989472,36.71920596,243.156,247.1645,258.5066667,257.9933161,236.3356839,243.3,0.59,0.37
2014-10-28,244.26,244.42,242.93,243.3,59979816,-0.0024,2,-0.59,2.81241E+12,9.72744E+14,-0.002419123,0.380692179,35.6668123,243.52,246.413,258.1361667,256.0596286,236.7663714,248.64,5.34,1.86
2014-10-29,245.16,248.7,244.18,248.64,97393053,0.0219,1,5.34,4.34942E+12,9.928E+14,0.021948212,0.811410477,49.71441909,244.424,245.9475,257.8133333,254.1060608,237.7889392,248.84,0.2,0.63
2014-10-30,248.01,248.91,246.76,248.84,72499000,0.0008,1,0.2,4.03071E+12,9.92335E+14,0.000804376,1.090197833,50.15343066,245.516,245.551,257.4411667,252.1978997,238.9041003,250.45,1.61,0.71
2014-10-31,249.55,250.73,247.96,250.45,76870049,0.0065,1,1.61,4.48124E+12,9.96329E+14,0.006470021,1.346641449,53.66065052,247.024,245.433,257.1206667,251.6287247,239.2372753,248.69,1.76,0.66
2014-11-03,249.79,250.01,247.9,248.69,68494737,-0.007,2,-1.76,3.48224E+12,9.90217E+14,-0.007027351,1.357502448,49.55583196,247.984,245.3645,256.7895,251.3818099,239.3471901,246.51,2.18,0.54
2014-11-04,248.15,249.19,245.59,246.51,81762695,-0.0088,2,-2.18,3.88197E+12,9.82012E+14,-0.008765933,1.183970228,44.96739979,248.626,245.2305,256.4038333,251.0159766,239.4450234,245.86,0.65,0.32
2014-11-05,246.83,247.66,245.28,245.86,68313544,-0.0026,2,-0.65,3.09639E+12,9.8014E+14,-0.00263681,0.998903273,43.66906996,248.07,245.027,256.041,250.4092192,239.6447808,247.19,1.33,0.18
2014-11-06,246.04,247.65,245.17,247.19,67675170,0.0054,1,1.33,3.30246E+12,9.84366E+14,0.005409583,0.940390358,47.03860256,247.74,244.9685,255.7175,250.2285885,239.7084115,247.39,0.2,0.14
2014-11-07,247.05,248.04,246.5,247.39,57975693,0.0008,1,0.2,2.78713E+12,9.85837E+14,0.000809094,0.890009107,47.54671343,247.128,245.085,255.4133333,250.4501934,239.7198066,250.64,3.25,1.77
2014-11-10,249.16,251.37,249.11,250.64,67041173,0.0131,1,3.25,3.51197E+12,9.97252E+14,0.013137152,1.039981058,55.0873168,247.518,245.408,255.2236667,251.2710866,239.5449134,250.45,0.19,0.23
2014-11-11,250.41,251.07,249.99,250.45,58414597,-0.0008,2,-0.19,3.29366E+12,9.98782E+14,-0.000758059,1.085765646,54.5932031,248.306,245.707,255.0091667,251.9461156,239.4678844,251.26,0.81,0.31
2014-11-12,250.76,252.2,250.29,251.26,73322968,0.0032,1,0.81,3.44995E+12,1.00106E+15,0.003234178,1.125190493,56.38911995,249.386,246.0765,254.8078333,252.7001464,239.4528536,250.11,1.15,0.33
2014-11-13,251.59,251.98,249.28,250.11,72729495,-0.0046,2,-1.15,3.02584E+12,9.97058E+14,-0.004576932,1.030915306,53.17354611,249.97,246.4425,254.5445,253.1081189,239.7768811,248.18,1.93,0.27
2014-11-14,249.84,249.84,247.33,248.18,63205364,-0.0077,2,-1.93,2.98981E+12,9.89648E+14,-0.007716605,0.805654145,48.20531025,250.128,246.8595,254.2495,252.8277576,240.8912424,248.3,0.12,0.45
2014-11-17,247.73,248.92,246.97,248.3,63261916,0.0005,1,0.12,2.93879E+12,9.8948E+14,0.00048352,0.639092038,48.52733692,249.66,247.0795,253.9838333,252.9181453,241.2408547,250.65,2.35,1.15
2014-11-18,249.45,250.96,249.45,250.65,59583122,0.0095,1,2.35,2.78371E+12,9.99828E+14,0.009464358,0.658909593,54.49418281,249.7,247.538,253.7176667,252.97194,242.10406,250.33,0.32,1.06
2014-11-19,251.71,251.71,249.4,250.33,70736892,-0.0013,2,-0.32,3.68899E+12,9.9076E+14,-0.001276681,0.622612488,53.58329601,249.514,247.8485,253.4433333,253.1743399,242.5226601,248.96,1.37,0.9
2014-11-20,249.43,249.76,248.36,248.96,86158507,-0.0055,2,-1.37,3.33579E+12,9.93486E+14,-0.005472776,0.48461895,49.74926023,249.284,248.1275,253.2171667,253.0576922,243.1973078,249.9,0.94,1.18
2014-11-21,250.14,250.45,249.25,249.9,72381463,0.0038,1,0.94,3.01339E+12,9.9761E+14,0.003775707,0.436432165,52.27265933,249.628,248.477,252.9778333,252.836138,244.117862,252.34,2.44,2.62
2014-11-24,252.52,253.05,251.83,252.34,94991951,0.0098,1,2.44,4.26131E+12,1.00586E+15,0.009763906,0.541792323,58.1476833,250.436,248.8995,252.7758333,253.0304199,244.7685801,251.72,0.62,0.56
2014-11-25,252.9,252.92,251.71,251.72,79997891,-0.0025,2,-0.62,3.96752E+12,1.00472E+15,-0.002457002,0.541352672,56.25283955,250.65,249.3205,252.5521667,252.7374722,245.9035278,252,0.28,0.87
2014-11-26,252.59,252.6,250.87,252,72469194,0.0011,1,0.28,2.92577E+12,1.00532E+15,0.001112347,0.530824841,56.93535561,250.984,249.4885,252.3208333,253.0810104,245.8959896,253.3,1.3,2.13
2014-11-27,254.13,254.57,253.3,253.3,93042524,0.0052,1,1.3,4.41072E+12,1.00901E+15,0.00515873,0.578409981,60.05160594,251.852,249.7115,252.106,253.6521359,245.7708641,253.7,0.4,0.3
2014-11-28,253.6,253.98,252.7,253.7,67307419,0.0016,1,0.4,2.90109E+12,1.01085E+15,0.001579155,0.601170504,60.98705792,252.612,249.874,251.9108333,254.1746437,245.5733563,251.59,2.11,1.61
2014-12-01,252.09,252.15,250.86,251.59,79209155,-0.0083,2,-2.11,3.40687E+12,1.00233E+15,-0.00831691,0.445625767,53.82681142,252.462,250.019,251.6828333,254.3456611,245.6923389,251.41,0.18,0.9
2014-12-02,250.69,251.44,250.12,251.41,67719615,-0.0007,2,-0.18,2.67751E+12,1.00155E+15,-0.00071545,0.30862908,53.25242468,252.4,250.264,251.4961667,254.3142168,246.2137832,251.65,0.24,0.53
2014-12-03,251.94,252.51,251.13,251.65,52746755,0.001,1,0.24,2.24446E+12,1.00292E+15,0.000954616,0.216539535,53.95790396,252.33,250.5535,251.3191667,254.0995078,247.0074922,254.06,2.41,0.83
2014-12-04,252.48,254.31,252.43,254.06,59998500,0.0096,1,2.41,2.67788E+12,1.0125E+15,0.009576793,0.295415195,60.41767285,252.482,250.897,251.167,254.403948,247.390052,254.24,0.18,0.02
2014-12-05,254.08,254.58,253.8,254.24,73556496,0.0007,1,0.18,2.56361E+12,1.01301E+15,0.000708494,0.334327041,60.85937529,252.59,251.2395,251.0361667,254.6460788,247.8329212,253.71,0.53,0.25
2014-12-08,254.49,254.68,253.38,253.71,46984799,-0.0021,2,-0.53,2.22095E+12,1.01006E+15,-0.002084644,0.300077978,58.77947636,253.014,251.393,250.9346667,254.9509944,247.8350056,253.21,0.5,0.32
2014-12-09,253.39,253.8,252.49,253.21,73576390,-0.002,2,-0.5,2.73678E+12,1.00729E+15,-0.001970754,0.222999059,56.80707196,253.374,251.531,250.7983333,255.1456364,247.9163636,249.35,3.86,1
2014-12-10,252.21,252.57,249.35,249.35,60544957,-0.0152,2,-3.86,2.84689E+12,9.92521E+14,-0.015244264,-0.09181979,44.41593756,252.914,251.4355,250.6115,255.1725816,247.6984184,245.54,3.81,2.13
2014-12-11,247.22,248.37,245.53,245.54,69802234,-0.0153,2,-3.81,3.46366E+12,9.76741E+14,-0.015279727,-0.535745939,36.0559136,251.21,251.207,250.3463333,255.7188648,246.6951352,246.44,0.9,0.66
2014-12-12,246.2,247.23,245.48,246.44,62640109,0.0037,1,0.9,2.75202E+12,9.80995E+14,0.003665391,-0.735520429,38.97777072,249.65,251.12,250.0535,255.9198917,246.3201083,246.27,0.17,2.51
2014-12-15,243.93,246.27,243.25,246.27,55403601,-0.0007,2,-0.17,2.67345E+12,9.80509E+14,-0.000689823,-0.838401381,38.61880865,248.162,251.0185,249.796,256.1284678,245.9085322,244.43,1.84,1.54
