Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2022-09-06,313.36,314.97,311.69,313.01,91544623,0.0017000000000000001,1,0.54,3871431441787,1656994478558005,0.0017281659039267705,-1.55406405190827,39.62018920395646,315.276,322.57050000000004,317.66633333333334,334.9481144309073,310.19288556909277
2022-09-07,310.86,311.1,306.69,308.16,146286610,-0.0155,0,-4.85,5829752723286,1633993735440635,-0.015494712628989382,-1.744344209391204,34.78144478598058,312.316,321.573,317.33183333333335,335.1605164765384,307.98548352346154
2022-09-08,310.23,310.51,308.26,309.12,149121338,0.0031,1,0.96,6672565740728,1639743630036955,0.0031152647975076775,-1.7014044648868911,36.43622380500216,311.136,320.8115,317.1136666666667,335.3639627125516,306.25903728744845
2022-09-13,313.93,319.37,313.93,318.56,150586396,0.0305,1,9.44,7313863555452,1686469809475595,0.030538302277432594,-0.9694863422907583,49.898170376410974,312.264,320.24350000000004,317.05216666666666,334.20432271931725,306.28267728068283
2022-09-14,310.08,313.94,309.06,312.74,118207469,-0.0183,0,-5.82,5655233883330,1658854757907200,-0.018269713711702606,-0.8157461718363441,43.746697424136556,312.318,319.34700000000004,316.92966666666666,332.80834629226234,305.88565370773773
2022-09-15,313.15,313.84,310.63,310.63,111218127,-0.0067,0,-2.11,5471890375045,1651182757009185,-0.006746818443435498,-0.793833271097224,41.73775391208373,311.842,318.28950000000003,316.8661666666667,330.9787056095015,305.60029439049856
2022-09-16,308.58,309.54,307.03,308.69,135937347,-0.0062,0,-1.94,6618318444665,1638856814668715,-0.006245372307890462,-0.8430375501133627,39.92247297671412,311.948,317.2285,316.73800000000006,329.39139155588435,305.06560844411564
2022-09-19,309.58,309.89,305.68,306.49,101185844,-0.0070999999999999995,0,-2.2,4835820924025,1621194436355340,-0.007126891055751705,-0.9489084695060206,37.90892546718522,311.42199999999997,316.113,316.7115,327.9130730506299,304.3129269493701
2022-09-20,308.76,309.98,306.79,307.54,96957189,0.0034000000000000002,1,1.05,5034909510601,1628879145998995,0.003425886652093091,-0.875176850979595,39.47787831441425,309.218,315.15049999999997,316.7463333333334,326.4392421354286,303.86175786457136
2022-09-21,305.09,306.07,303.77,304.67,104487486,-0.009300000000000001,0,-2.87,4651751430737,1613975051131885,-0.009332119399102612,-0.9409095115356267,36.74478940624332,307.604,314.2455,316.62299999999993,325.8436213565043,302.6473786434957
2022-09-22,300.67,302.19,299.3,301.65,114961979,-0.009899999999999999,0,-3.02,5170582804428,1602741040402575,-0.009912364197328438,-1.0980379921333374,34.07175705158028,305.808,313.3935,316.38050000000004,326.0185311286825,300.7684688713175
2022-09-23,301.48,302.09,296.85,297.74,114627043,-0.013000000000000001,0,-3.91,5178007171472,1574446618790225,-0.01296204210177343,-1.3585097376099227,30.934133041559676,303.61800000000005,312.2875,316.02433333333335,326.2568147648767,298.31818523512334
2022-09-26,293.65,293.96,289.01,289.77,177691607,-0.0268,0,-7.97,7088012007082,1530092349544605,-0.026768321354201707,-1.9261040767233002,25.73235167299768,300.274,310.5945,315.6395,326.69896705110733,294.49003294889263
2022-09-27,290.27,290.75,286.76,290.2,152309861,0.0015,1,0.43,6310895750442,1532256478568230,0.001483935535079528,-2.1159843175432522,26.45094971993356,296.8059999999999,308.909,315.35616666666664,326.1054192784487,291.71258072155126
2022-09-28,287.66,289.75,280.8,283.19,160839496,-0.0242,0,-7.01,6903850200432,1495225781014440,-0.02415575465196418,-2.5291475056290667,22.610131945703984,292.51,307.251,315.009,327.3989695254932,287.10303047450674
2022-09-29,286.6,287.81,282.56,282.65,128427289,-0.0019,0,-0.54,5584453689540,1496674214747415,-0.0019068469931848853,-2.641936698652861,22.34101211428289,288.71,305.409,314.653,327.39654274584143,283.42145725415855
2022-09-30,281.75,284.35,278.39,281.36,143737637,-0.0046,0,-1.29,6233068060826,1485351845975770,-0.0045639483460108154,-2.6023864346275936,21.6772278071478,285.43399999999997,303.329,314.19183333333336,326.13710811970617,280.52089188029385
2022-10-04,286.25,288.96,285.42,288.27,120019411,0.0246,1,6.91,6053598630653,1522328610658835,0.024559283480238836,-1.9401898320255917,33.137158390492715,285.13399999999996,301.9915,313.9583333333333,325.03652052505504,278.9464794749449
2022-10-05,293.87,294.47,287.44,289.05,138906604,0.0027,1,0.78,7289050714507,1528199264614880,0.0027057966489749674,-1.3092242013192585,34.30564364677568,284.904,300.798,313.63733333333334,323.92774846383355,277.66825153616645
2022-10-06,291.2,293.32,290.09,291.26,93858156,0.0076,1,2.21,5017652190888,1542172687164050,0.007645736031828276,-0.6366665536926721,37.63137330113966,286.51800000000003,299.7375,313.3225,322.57243365438603,276.902566345614
2022-10-07,288.35,292.2,287.84,290.41,128156449,-0.0029,0,-0.85,6006690793075,1539001559349110,-0.002918354734601225,-0.1671273782909175,36.858500751973146,288.07,298.60749999999996,313.02450000000005,320.93450595691706,276.28049404308285
2022-10-11,284.39,284.96,282.04,284.96,127821691,-0.018799999999999997,0,-5.45,6026955263904,1513307427066110,-0.018766571399056686,-0.1426306040692591,32.28064338861914,288.79,297.4475,312.69,320.07742697735046,274.8175730226495
2022-10-12,285.23,287.52,284.32,287.09,120861623,0.0075,1,2.13,5557304225961,1521195022510240,0.007474733295901093,0.08570102934878143,35.644798633892705,288.554,296.346,312.365,318.7394476130902,273.9525523869098
2022-10-13,286.27,286.36,282.57,282.57,133288668,-0.015700000000000002,0,-4.52,5498923729539,1495390687715980,-0.015744191716883127,0.005240087680919103,32.0106610646136,287.258,294.54650000000004,311.98533333333336,315.22926990637905,273.86373009362103
2022-10-14,287.59,290.32,286.59,289.36,132068992,0.024,1,6.79,5109070080147,1529564594740170,0.02402944403156737,0.457217672331117,41.63695584625495,286.87800000000004,293.37749999999994,311.6761666666667,312.3903902326873,274.3646097673126
2022-10-17,285.89,290.04,284.91,289.57,111596605,0.0007000000000000001,1,0.21,4981197435976,1534058016432630,0.0007257395631738994,0.7982616789031391,41.91089067911264,286.71,292.3245,311.2545,309.6572556666624,274.9917443333376
2022-10-18,293.34,293.78,289.77,293.59,117118415,0.0139,1,4.02,5739327512622,1554496622319980,0.01388265358980556,1.2932224768105645,47.03576768408526,288.436,291.5695,310.91600000000005,307.2187395661968,275.9202604338032
2022-10-19,293.41,295.34,290.9,291.29,110850949,-0.0078000000000000005,0,-2.3,5688842015697,1545629556084115,-0.007834054293402226,1.4524335238088462,44.610751003657164,289.276,290.8095,310.5038333333333,304.8835775541497,276.7354224458503
2022-10-20,289.33,290.07,286.5,288.61,136903626,-0.0092,0,-2.68,6043941128202,1532345342457865,-0.00920045315664808,1.3652959232747417,41.899985163967095,290.484,289.863,309.986,301.6732431812483,278.0527568187517
2022-10-21,287.68,290.38,287.44,288.57,102369328,-0.0001,0,-0.04,4677515388666,1531346564359760,-0.00013859533626703335,1.29368650694032,41.85910127030858,290.326,289.058,309.5066666666666,298.72105665926796,279.394943340732
2022-10-24,293.6,294.24,290.52,291.47,116175715,0.01,1,2.9,5372980905337,1547506547381860,0.010049554700765961,1.4202390979532904,45.97492220360147,290.706,288.549,309.0588333333333,296.40967401691637,280.6883259830836
2022-10-25,291.29,293.75,290.53,291.58,116351408,0.0004,1,0.11,5506858759718,1547458881099250,0.0003773973307714673,1.4830734059560582,46.13069637971697,290.304,288.241,308.59166666666675,295.0493210852768,281.43267891472317
2022-10-26,292.21,295.28,291.4,293.85,122301108,0.0078000000000000005,1,2.27,5868014820535,1559579464241160,0.007785170450648415,1.6371423799011913,49.374729462346146,290.816,288.44500000000005,308.16016666666667,295.6568915688067,281.2331084311934
2022-10-27,295.85,299.19,295.01,298.82,176203960,0.0169,1,4.97,6808554050470,1587041667086670,0.01691339118597912,2.0088952384125935,55.669269697678835,292.858,288.876,307.7801666666667,297.3719081916075,280.3800918083925
2022-10-28,296.8,298.45,294.65,295.06,131077655,-0.0126,0,-3.76,6484976824806,1571443400486065,-0.012582825781406792,1.9358933556626554,50.548651762787685,294.156,289.46950000000004,307.30933333333337,297.9520549806779,280.9869450193222
2022-10-31,298.61,300.05,296.45,299.58,121050404,0.015300000000000001,1,4.52,6465630072338,1589521550533185,0.015318918186131514,2.111952660606686,55.810747847790736,295.77799999999996,290.31600000000003,306.91949999999997,299.27316562313223,281.35883437686783
2022-11-01,300.53,304.01,299.84,303.88,272490446,0.0144,1,4.3,7030448259042,1618957536779360,0.014353428132719115,2.416035919833311,60.1545864472046,298.238,291.442,306.6235,301.23555624889235,281.64844375110766
2022-11-02,302.49,305.1,302.02,303.87,192341328,0.0,0,-0.01,7319768034633,1620408588341980,-3.2907726734254794e-05,2.503860800816499,60.13978053754521,300.242,292.22200000000004,306.29133333333334,303.2835940985112,281.1604059014889
2022-11-03,298.55,303.8,297.62,301.66,179815599,-0.0073,0,-2.21,6978447675457,1614223614809565,-0.0072728469411260654,2.3054295289099302,56.81179219333146,300.81,292.8525,305.8945,304.5388850270396,281.16611497296043
2022-11-04,301.16,304.33,299.46,304.33,182715250,0.0089,1,2.67,6204182341166,1628876574983600,0.008851024332029223,2.244156200434137,59.71243746752739,302.664,293.506,305.5083333333333,306.1828582858772,280.8291417141227
2022-11-07,306.08,308.15,305.05,307.87,148868512,0.0116,1,3.54,6158493838101,1645567171432680,0.01163210988072172,2.3224693444323776,63.237828383280224,304.322,294.379,305.18566666666663,308.41474280186884,280.3432571981312
2022-11-08,310.08,312.57,309.21,312.01,142951839,0.0134,1,4.14,6698895346165,1664883580255970,0.013447234222236704,2.5171645015906163,66.88716871797766,305.948,295.7315,304.91733333333326,311.0322179896961,280.43078201030386
2022-11-09,313.4,316.09,312.54,315.23,162126788,0.0103,1,3.22,6677284098425,1682723916358200,0.010320182045447268,2.7101500302651766,69.42908833729788,308.21999999999997,297.13849999999996,304.7653333333334,314.08832510234856,280.18867489765137
2022-11-10,312.63,314.91,311.13,311.13,149974585,-0.013000000000000001,0,-4.1,6946966113072,1666140306244075,-0.01300637629667234,2.418625097349315,62.81676981991288,310.114,298.5665,304.45216666666664,315.1750523451084,281.95794765489165
2022-11-11,320.47,323.51,319.97,323.09,236342179,0.0384,1,11.96,11022065112024,1724859783355060,0.03844052325394531,2.8580997574188545,71.3796406306451,313.866,300.253,304.3258333333333,319.43099165711055,281.0750083428894
2022-11-14,323.41,324.73,320.86,321.53,267590481,-0.0048,0,-1.56,9296763009126,1717123598774690,-0.0048283759943049676,2.8633838103817526,69.14298808834293,316.598,301.851,304.15500000000003,322.47374947722057,281.22825052277943
2022-11-15,322.76,323.03,319.96,322.31,144811100,0.0024,1,0.78,6544080313864,1719871806159000,0.0024259011600784586,2.7390557061188052,69.65498368838063,318.658,303.287,304.02833333333336,325.3576756579901,281.21632434200984
2022-11-16,322.98,322.98,318.02,321.96,177085550,-0.0011,0,-0.35,7137387506972,1718487302753930,-0.0010859110793957072,2.4616498752571827,69.10092680092889,320.004,304.8205,303.9143333333333,327.5945821769,282.04641782309994
2022-11-17,319.98,320.35,316.75,316.75,157359350,-0.016200000000000003,0,-5.21,6011382173742,1693497579635920,-0.01618213442663674,1.7870755188569003,61.28611350729932,321.128,306.2275,303.747,328.287571509408,284.16742849059204
2022-11-18,317.63,320.7,316.7,317.12,136518686,0.0012,1,0.37,5463791570061,1695249020901385,0.0011681136543015835,1.2509553850326407,61.61809202259218,319.934,307.65500000000003,303.6528333333334,328.6280202879841,286.68197971201596
2022-11-21,317.22,317.65,312.99,314.67,123416831,-0.0077,0,-2.45,5039138952131,1677964380335380,-0.007725782038345064,0.6469029865959444,58.06731042572151,318.562,308.815,303.5858333333333,328.6123831604126,289.0176168395874
2022-11-22,312.88,315.09,311.69,312.02,115972431,-0.0084,0,-2.65,4784358271731,1666900249692910,-0.00842152095846449,0.017699430117236403,54.414754605219315,316.504,309.837,303.4551666666667,328.01401306596296,291.659986934037
2022-11-23,314.84,315.24,312.65,314.11,148269042,0.0067,1,2.09,5419685980698,1674560656208230,0.0066982885712454365,-0.29182910890883473,56.72666305819904,314.934,310.85,303.29650000000004,327.5483232691246,294.15167673087547
2022-11-24,316.6,317.33,315.27,317.3,99544201,0.0102,1,3.19,4872435845987,1690781537640250,0.010155677947215835,-0.3139009748729391,60.05648984944411,315.044,311.774,303.1863333333333,327.73630609906303,295.811693900937
2022-11-25,317.28,318.1,315.76,316.07,102914786,-0.0039000000000000003,0,-1.23,4082696378336,1687463164367020,-0.0038764576110936755,-0.4360021536937575,58.19697031533741,314.834,312.8245,303.1816666666666,326.9028727397801,298.7461272602199
2022-11-28,313.89,313.89,311.28,312.21,96035031,-0.012199999999999999,0,-3.86,4381041192843,1666807679165940,-0.012212484576201499,-0.7812457411049145,52.68399122703081,314.342,313.456,303.0603333333333,326.16810352381475,300.7438964761853
2022-11-29,311.79,315.74,311.07,315.58,94417485,0.0108,1,3.37,4131770406899,1684165582868355,0.010794016847634591,-0.7850701014182189,56.5535998837575,315.054,314.041,302.93733333333336,325.99051865140103,302.09148134859896
2022-11-30,314.35,321.01,314.2,321.0,189080122,0.0172,1,5.42,9682024719496,1712514081739000,0.017174725901514698,-0.4420834808983205,61.944164676309015,316.43199999999996,314.8975,303.03700000000003,326.24881336014386,303.5461866398561
2022-12-01,325.37,325.49,321.44,322.02,130317465,0.0032,1,1.02,6281005430408,1716470500972685,0.003177570093457982,-0.17949250496414138,62.87763743727759,317.37600000000003,315.91549999999995,303.1886666666667,325.90583227676524,305.92516772323467
2022-12-02,320.76,320.76,315.02,315.02,114750435,-0.0217,0,-7.0,5464065704385,1682845040567765,-0.021737780262095496,-0.4924659784943941,53.22814869937872,317.166,316.45,303.2311666666667,324.9340792075615,307.96592079243845
2022-12-05,316.26,317.07,312.92,313.91,113970929,-0.0034999999999999996,0,-1.11,6186908574439,1671559715671070,-0.003523585804075746,-0.7727770422994018,51.868821243249634,317.506,316.752,303.2461666666667,324.3797010953614,309.12429890463864
2022-12-06,310.9,313.34,309.7,310.14,100040512,-0.012,0,-3.77,5111289716846,1653913287258840,-0.012009811729476683,-1.1859152418668426,47.437739440547,316.418,316.6585,303.27916666666664,324.55743986558815,308.75956013441186
2022-12-07,309.11,310.25,308.08,308.27,92852286,-0.006,0,-1.87,4668364483104,1646116686847150,-0.006029535048687751,-1.5366930277653,45.3674425635991,313.872,316.3105,303.26500000000004,325.0038364711242,307.6171635288758
2022-12-08,308.78,309.0,306.01,308.24,121095343,-0.0001,0,-0.03,6140431209145,1638749410257720,-9.731728679396312e-05,-1.7090692276526207,45.33326115660632,311.11600000000004,316.166,303.09299999999996,325.2846433201534,307.0473566798466
2022-12-09,309.81,312.06,308.76,311.63,113451366,0.011000000000000001,1,3.39,5851981397637,1651483622145040,0.01099792369582131,-1.5384387996695414,49.92454040644366,310.438,315.59299999999996,303.0745,324.3315950816009,306.85440491839904
2022-12-12,309.38,310.69,308.7,309.64,85706449,-0.0064,0,-1.99,4104121326637,1639164845521710,-0.006385778005968623,-1.5015958095886441,47.40746989951678,309.584,314.99850000000004,303.058,323.6580248715032,306.3389751284969
2022-12-13,311.26,311.85,308.54,309.56,101876943,-0.0003,0,-0.08,4798781863042,1638600028762715,-0.0002583645523833722,-1.4252253856282955,47.30421688105581,309.46799999999996,314.361,303.0725,322.64264210770926,306.0793578922907
2022-12-14,310.87,313.41,310.57,313.23,83853551,0.011899999999999999,1,3.67,4342121846035,1657576640367325,0.011855536891071328,-1.0855187794425325,52.42350085404664,310.46,313.92449999999997,303.18483333333336,321.4431660386124,306.40583396138754
2022-12-15,310.73,311.98,307.73,307.73,95261751,-0.0176,0,-5.5,4219247393971,1628650201051015,-0.01755898221753982,-1.1812999978740397,45.318131451284515,310.358,313.47349999999994,303.188,321.3344421191219,305.612557880878
2022-12-16,303.48,307.48,303.09,307.48,114653592,-0.0008,0,-0.25,5111486074430,1628692870696730,-0.0008124004809411112,-1.2072803815430841,45.01944004125567,309.528,312.9915,303.2348333333333,321.07791644983644,304.9050835501635
2022-12-19,306.33,307.99,305.19,306.77,77963325,-0.0023,0,-0.71,3389190880392,1623398277880325,-0.002309093274359464,-1.2147535087662378,44.129857428192466,308.954,312.5965,303.32016666666664,321.07847919121394,304.11452080878604
2022-12-20,305.65,306.58,302.96,304.05,88754764,-0.0089,0,-2.72,3751122599417,1611468594178060,-0.008866577566254752,-1.3357397278242287,40.803429611019176,307.852,312.198,303.42533333333336,321.4635719737201,302.93242802627987
2022-12-21,305.84,305.99,302.92,303.23,76956809,-0.0027,0,-0.82,3424230440896,1607206141882055,-0.0026969248478868613,-1.397233473921252,39.82872807900321,305.852,311.654,303.64966666666663,321.65504674522566,301.65295325477433
2022-12-22,304.66,307.48,303.96,307.48,233308281,0.013999999999999999,1,4.25,7502614059250,1627054279919300,0.014015763611779919,-1.0914747534691895,46.90764379131381,305.802,311.16299999999995,303.9376666666667,320.9694062734617,301.3565937265382
2022-12-23,303.14,304.42,301.47,302.07,94834788,-0.0176,0,-5.41,3983860533166,1597263274400675,-0.01759464030180835,-1.1855486199479888,40.39318079863822,304.71999999999997,310.463,304.2523333333333,320.75505538268186,300.1709446173182
2022-12-26,301.76,302.97,300.66,302.27,78881090,0.0007000000000000001,1,0.2,3328680326460,1600153844130730,0.0006620981891614086,-1.1645790992063965,40.72093912358785,303.82,309.966,304.57933333333335,320.8174061761687,299.11459382383134
2022-12-27,303.77,305.02,302.83,304.22,122967923,0.006500000000000001,1,1.95,4996334393543,1610156557132930,0.006451186025738798,-0.9582666460254279,43.9566602979455,303.854,309.398,304.9603333333333,320.20366629135816,298.5923337086419
2022-12-28,299.36,299.36,296.59,297.09,137294971,-0.023399999999999997,0,-7.13,5455738601610,1572078453740100,-0.02343698639142744,-1.2238803771324391,36.18022384334565,302.62600000000003,308.2025,305.1073333333333,318.8993048967996,297.50569510320037
2022-12-29,294.98,295.94,291.1,291.1,114466989,-0.0202,0,-5.99,4641526284560,1541773570334525,-0.020162240398532316,-1.6958227794338603,31.18828348498178,299.35,306.6565,305.1415,317.8446906937717,295.46830930622826
2023-01-02,292.9,294.02,289.19,289.79,92544049,-0.0045000000000000005,0,-1.31,3817327305505,1535786624843340,-0.004500171762281013,-1.9698162052022372,30.206692700283725,296.89399999999995,305.395,305.117,318.1117692438057,292.67823075619424
2023-01-03,290.64,290.95,284.32,289.58,106623597,-0.0007000000000000001,0,-0.21,4524745849460,1530480035423500,-0.0007246626867732919,-2.0306868194732157,30.04345459279014,294.356,304.1785,305.10316666666665,318.01029420755697,290.346705792443
2023-01-04,288.34,296.7,287.94,295.98,109947475,0.022099999999999998,1,6.4,5193513528314,1557422148946850,0.02210097382415932,-1.5283221423265885,40.58202256128155,292.70799999999997,303.4705,305.28683333333333,317.4579464789042,289.4830535210958
2023-01-05,297.65,299.69,296.01,297.87,137287857,0.0064,1,1.89,6003133980930,1563535980673890,0.006385566592337355,-0.9836015912021034,43.29854897568088,292.864,302.95050000000003,305.46649999999994,316.95882391830696,288.9421760816931
2023-01-06,296.69,303.1,296.4,301.53,121021827,0.0123,1,3.66,5367994107791,1581913625677170,0.01228723939973797,-0.3256892582901405,48.23418461481391,294.95,302.615,305.7825,316.4204590651746,288.8095409348254
2023-01-09,305.1,309.81,304.57,309.69,121175378,0.0271,1,8.16,5859248488820,1625213886083170,0.027061983882200824,0.6566024377964821,57.18288686042146,298.93,302.51800000000003,306.1213333333333,316.09408721245603,288.941912787544
2023-01-10,308.69,312.0,308.24,309.57,111372904,-0.0004,0,-0.12,5344555761872,1625641839889735,-0.00038748425845203105,1.2608086943964647,57.02676220825099,302.928,302.5145,306.45466666666664,316.08327514738204,288.94572485261796
2023-01-11,311.66,312.57,309.1,310.38,102603792,0.0026,1,0.81,5055057989735,1630645819850575,0.0026165326097489228,1.6528416211844545,57.86305227172592,305.808,302.5555,306.73449999999997,316.2138432011431,288.8971567988569
2023-01-12,312.71,312.96,309.7,310.7,130719268,0.001,1,0.32,6002834360898,1634148968575160,0.0010309942650943427,1.8562995858400009,58.209063827298884,308.37399999999997,302.429,307.05800000000005,315.7317785067711,289.12622149322885
2023-01-13,312.34,315.44,311.96,313.77,128647491,0.009899999999999999,1,3.07,5505750697901,1649716459330850,0.009880914065014457,2.1021645080810534,61.47732702741983,310.822,302.73100000000005,307.4773333333333,316.756071693229,288.7059283067711
2023-01-16,314.41,317.63,314.16,316.04,119827727,0.0072,1,2.27,5136041719885,1659318168125025,0.0072345985913249145,2.30587525508891,63.73565457307339,312.092,303.159,307.9351666666667,318.2217087869417,288.0962912130583
2023-01-17,316.22,316.56,312.92,313.75,101245946,-0.0072,0,-2.29,4829876737911,1644475052032200,-0.007245918238197757,2.176221624602854,59.91944176263957,312.928,303.508,308.30649999999997,319.1995258659,287.81647413409996
2023-01-18,313.62,314.14,310.11,311.91,93051501,-0.0059,0,-1.84,4402572106672,1636555678391630,-0.005864541832669268,1.868176217628554,56.967910102591524,313.23400000000004,303.901,308.64533333333327,320.01516010843284,287.7868398915672
2023-01-19,310.08,313.81,310.04,313.81,86249920,0.0060999999999999995,1,1.9,4301694616746,1645112193282350,0.006091500753422352,1.69888666161382,59.20267498017478,313.85600000000005,304.42999999999995,308.978,321.10616262814096,287.75383737185894
2023-01-20,313.99,315.76,312.59,315.58,78972658,0.005600000000000001,1,1.77,3966952670013,1656848612789790,0.005640355629202398,1.6132726204494308,61.22298546134003,314.218,304.83500000000004,309.2573333333333,322.16827147425454,287.50172852574553
2023-01-25,320.81,321.48,319.75,320.76,97520618,0.016399999999999998,1,5.18,5108214178345,1681584844840226,0.01641422143355098,1.7985340594222134,66.45798610888397,315.162,305.7695,309.68566666666663,324.37437084072883,287.16462915927116
2023-01-26,321.82,325.57,320.49,325.57,117869448,0.015,1,4.81,6422773590988,1710953932784260,0.014995635366005677,2.11615153231393,70.44763447415494,317.52599999999995,306.9345,310.1188333333333,327.34711813193496,286.52188186806507
2023-01-27,326.22,329.71,324.98,327.98,156157976,0.0074,1,2.41,7350304258342,1721797939467355,0.00740240194121089,2.342091639778694,72.22992765829652,320.73999999999995,308.1225,310.52049999999997,330.4415168914358,285.8034831085642
2023-01-30,328.09,328.97,322.35,322.67,141804259,-0.016200000000000003,0,-5.31,7646892750714,1693399374794250,-0.01619001158607236,2.0007155316219323,63.18758764203903,322.512,309.4015,310.8338333333333,331.97533199636683,286.82766800363316
2023-01-31,322.71,323.26,317.09,317.26,194662939,-0.0168,0,-5.41,8634518594662,1672584987316754,-0.01676635571946583,1.3107103081605462,55.556507452860785,322.848,310.70950000000005,311.09383333333335,331.8777937196221,289.541206280378
2023-02-01,320.54,321.64,318.61,321.19,140522119,0.0124,1,3.93,6544555570104,1690584864195177,0.012387316396646364,1.0314319294232135,59.3930061115342,322.934,312.2795,311.3748333333333,331.58442525238536,292.9745747476146
2023-02-02,325.94,326.73,321.97,323.93,152767019,0.0085,1,2.74,7307002311565,1704293188576769,0.0085307761760951,0.9459355520092285,61.86471095584941,322.60600000000005,313.997,311.6425,330.8781813567707,297.1158186432293
2023-02-03,323.58,326.49,322.39,325.86,122861528,0.006,1,1.93,6514549516767,1713245864491347,0.005958077362393066,0.9325315540652213,63.5478142605802,322.182,315.491,311.87333333333333,330.9593494917906,300.0226505082094
2023-02-06,322.9,323.71,318.82,318.83,115868857,-0.0216,0,-7.03,5563996962178,1679904795354502,-0.021573681949303425,0.391084626783083,54.16956488520854,321.414,316.539,311.93333333333334,329.76800132285786,303.3099986771421
2023-02-07,319.36,321.45,318.2,320.55,113208908,0.0054,1,1.72,5635318120578,1690385462868006,0.0053947244613117284,0.1045673613419229,55.88496560025927,322.072,317.49,312.0903333333334,328.87211228200516,306.10788771799486
2023-02-08,323.27,326.43,322.81,325.63,121204143,0.0158,1,5.08,6160316395079,1713818458924189,0.01584776165964752,0.20704379789521177,60.57815905598565,322.96,318.287,312.13266666666664,329.60493108302796,306.969068916972
2023-02-09,323.71,325.8,322.83,324.9,131429938,-0.0022,0,-0.73,6925196103392,1712074437033107,-0.002241808187206429,0.17670944518317988,59.596976334601486,323.154,319.0535,312.1888333333333,329.97570724030487,308.1312927596951
2023-02-10,323.3,324.18,321.62,323.69,125805632,-0.0037,0,-1.21,6354240788456,1703973544252861,-0.003724222837796165,0.033686804423815886,57.92231525497685,322.71999999999997,319.719,312.21183333333335,330.0522742148927,309.3857257851073
2023-02-13,322.66,323.04,319.78,321.75,121921807,-0.006,0,-1.94,5641841024410,1692852992738074,-0.005993388736136418,-0.2191328626146687,55.242074992154734,323.304,320.2715,312.2083333333333,329.76423674975587,310.77876325024414
2023-02-14,324.5,325.8,322.83,323.47,103203572,0.0053,1,1.72,5258820216841,1701849758919759,0.005345765345765363,-0.29344585619959185,57.13587108683038,323.888,320.7565,312.32033333333334,329.85393540785884,311.6590645921412
2023-02-15,324.43,324.54,317.41,317.99,136826891,-0.0169,0,-5.48,6976490099505,1675048455648118,-0.0169412928555972,-0.7107970722155263,49.89257867369297,322.36,320.854,312.33483333333334,329.78747278499037,311.9205272150096
2023-02-16,320.0,324.35,319.63,324.1,133653388,0.0192,1,6.11,6873867546616,1709291367514309,0.019214440705682678,-0.5800129859590806,56.5122898434072,322.20000000000005,321.37149999999997,312.492,329.7827811747178,312.96021882528214
2023-02-17,320.15,323.67,320.01,320.78,119733349,-0.0102,0,-3.32,5815930321239,1690785222916709,-0.01024375192841731,-0.7130028321767168,52.45699918356088,321.61800000000005,321.815,312.638,329.03503185589653,314.59496814410346
2023-02-20,321.07,322.97,318.15,321.79,113034378,0.0031,1,1.01,5639845598811,1692613842625325,0.0031485753475903877,-0.7263939596141578,53.54904707257328,321.62600000000003,322.21400000000006,312.76599999999996,328.4330172857261,315.994982714274
2023-02-21,322.16,322.88,320.02,321.56,117781252,-0.0007000000000000001,0,-0.23,5195076829337,1696373994284397,-0.0007147518568010325,-0.7415992464698897,53.249090464902686,321.244,322.51300000000003,312.83700000000005,327.9537833994894,317.07221660051067
2023-02-22,317.94,318.74,315.83,315.94,131261010,-0.0175,0,-5.62,5930930041454,1666660190715670,-0.017477298171414413,-1.0994314803248026,46.40844796793562,320.834,322.27200000000005,312.83483333333334,328.3872321297037,316.1567678702964
2023-02-23,317.77,321.13,317.09,319.44,144600247,0.0111,1,3.5,5656010037372,1682410629602584,0.011078052794834425,-1.0687345690304766,50.659574237836566,319.902,321.96549999999996,312.9553333333334,328.00279898217406,315.92820101782587
2023-02-24,319.89,321.27,316.8,316.94,120132137,-0.0078000000000000005,0,-2.5,5058697591648,1671238797212144,-0.007826195842724815,-1.1765944200716558,47.746156656804054,319.134,321.4135,312.978,327.16210426539885,315.66489573460115
2023-02-27,314.29,314.43,311.63,313.94,109326079,-0.0095,0,-3.0,4841116080866,1655661435649595,-0.009465513977409024,-1.3948719090576251,44.44313219906277,317.56399999999996,320.977,312.8603333333333,327.5450441533353,314.40895584666464
2023-02-28,315.75,317.69,314.13,314.8,131219879,0.0027,1,0.86,6531968356514,1662515541788497,0.0027393769510097865,-1.4213991901325909,45.604836342881434,316.212,320.854,312.73999999999995,327.778343723427,313.929656276573
2023-03-02,315.3,318.88,314.4,316.26,134687411,0.0046,1,1.46,6585636898518,1672270011046534,0.004637865311308609,-1.2848202972351723,47.60775753068913,316.276,320.6075,312.7606666666667,327.81179559361385,313.4032044063862
2023-03-03,317.69,318.3,315.3,316.36,113903621,0.0003,1,0.1,5644637362513,1674815018917707,0.00031619553531903044,-1.1370329630774003,47.749671264854165,315.65999999999997,320.229,312.8015,327.4904926840261,312.9675073159739
2023-03-06,319.22,321.29,317.87,320.94,126067650,0.014499999999999999,1,4.58,6946705373224,1697187296892237,0.014477177898596594,-0.7014729893205738,53.90762833555069,316.46000000000004,319.983,312.9815,326.78349145284113,313.1825085471589
